channel_id,channel_title,channel_published_at,country,channel_topicIds
UCmxfZa-sV27MUDqy-iJIsfA,Mr H Reviews,2016-12-24T18:38:57.000Z,,/m/02jjt|/m/02vxn|/m/02jjt|/m/02vxn
UC-orrS06IaQOnsfQMSUAYLw,MD Warnero,2017-06-16T01:41:05.000Z,MX,/m/04rlf|/m/064t9|/m/0g293|/m/04rlf|/m/0g293|/m/064t9
UCBi5qUqFtwGSOPnSBKdDAHA,Mcsavage Boy,2019-03-11T20:17:54.000Z,,/m/04rlf|/m/0glt670|/m/04rlf|/m/0glt670
UCJQEGQbTx31LKOojts55MJg,JLeo,2010-01-23T21:18:07.000Z,PE,/m/0bzvm2|/m/025zzc|/m/02ntfj|/m/0403l3g|/m/0bzvm2|/m/025zzc|/m/02ntfj|/m/0403l3g
UCzOwmcAjFfZ863uBU2r7AWA,did see my bag?,2016-05-14T16:28:38.000Z,BR,/m/02jjt|/m/04rlf|/m/02jjt|/m/04rlf
UCOhNouyohJbK2cM0YgTSmPA,Wafflekitty’s Animatiøns,2017-08-12T15:43:04.000Z,US,/m/04rlf|/m/02jjt|/m/02vxn|/m/02jjt|/m/02vxn|/m/04rlf
UCtIpEaQpMzbyeOQPuNvdtwQ,Nyc papi,2014-08-02T02:15:06.000Z,US,/m/04rlf|/m/0glt670|/m/04rlf|/m/0glt670
UC4pVec0Xsr5hvgaK-9gbWpQ,eilish creates,2017-06-29T03:00:35.000Z,US,/m/04rlf|/m/05rwpb|/m/04rlf|/m/05rwpb|/m/064t9
UCU1jMSbm4h7HahPfu7-zrmw,Derek Breton,2009-07-24T13:24:31.000Z,,/m/04rlf|/m/01lyv|/m/064t9|/m/04rlf|/m/01lyv|/m/064t9
UC7rgcdST6XjaFNZ0C3QGqJA,RAPHAEL,2013-02-15T11:59:12.000Z,,/m/04rlf|/m/05rwpb
UCtIs64w7eo2eM3MpnctzcCA,maẎme,2011-02-09T20:57:43.000Z,,/m/04rlf|/m/04rlf|/m/02lkt|/m/0g293
UCX72i7WDC7J502NzlpotwGg,Pink Girl,2015-08-24T17:31:55.000Z,VN,/m/04rlf|/m/04rlf|/m/02jjt|/m/0glt670
UCEjQNsO6xr2ToViP0X57Ilw,XAX TV,2008-11-09T22:18:23.000Z,GB,/m/02vx4|/m/06ntj|/m/06ntj|/m/02vx4
UCzpEeTAdXgOZMW5naISF3vA,Edmilson Ferreira,2015-05-29T22:41:13.000Z,,/m/04rlf|/m/06by7|/m/04rlf|/m/06by7
UCd30JohSOs25D68OZF5jZlA,CreatNite,2019-01-17T14:55:59.000Z,NO,/m/0bzvm2|/m/0403l3g|/m/025zzc|/m/0bzvm2|/m/0403l3g|/m/025zzc
UCqPAO4hr5Q2SPQqxKfRAUMg,?!Naifa Mazaya Popo¡¿,2014-02-21T03:02:48.000Z,,/m/04rlf|/m/02jjt|/m/02vxn|/m/02jjt|/m/04rlf|/m/02vxn
UCto0JEelepQkcueYJgUA8zw,Nicholas Light TV,2013-10-11T02:09:32.000Z,US,/m/04rlf|/m/028sqc|/m/02jjt|/m/04rlf|/m/028sqc|/m/02jjt|/m/064t9
UCZWdmDsxIIiPRjEVNsvBKGA,NyokoDraws,2013-09-20T15:06:10.000Z,DE,/m/04rlf|/m/04rlf
UCMc9phNA46hHb-sES-K0xAQ,RobertIDK,2014-07-12T23:08:23.000Z,CA,/m/04rlf|/m/02jjt|/m/02jjt|/m/04rlf|/m/02vxn
UCR0Tml_Zn_DC6WfrOblnwQg,يومي تشان-youme chan,2018-05-19T22:25:00.000Z,,/m/04rlf|/m/02jjt|/m/02vxn|/m/02jjt|/m/04rlf|/m/02vxn
UCKIejHFxaRi5TAB46ZX9_VA,SoccerKingTV,2015-04-03T15:28:24.000Z,CA,/m/02vx4|/m/06ntj|/m/06ntj|/m/02vx4|/m/04rlf
UCWo9Nx7Jy88M5sVPLt69epA,Karma Guitar,2007-07-27T00:56:41.000Z,ES,/m/04rlf|/m/04rlf|/m/06by7
UC-t2-wMURorMxfLAkTkp_Jw,teoakustikgitar,2012-05-25T02:16:55.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9
UCyIuVUBmBMZ1Tfdn8mh_KDg,Sean Song,2014-12-08T02:25:08.000Z,US,/m/04rlf|/m/04rlf|/m/064t9
UCrM40J8-LJ0LU6UKw2lf97Q,Dragon-nauts,2016-08-17T15:58:59.000Z,US,/m/019_rr|/m/04rlf|/m/019_rr|/m/03glg|/m/04rlf
UCv7jOMItOyW2uSMnl4YLvLQ,The Kid Spot,2010-03-31T18:09:02.000Z,US,/m/0bzvm2|/m/025zzc|/m/0bzvm2|/m/025zzc|/m/02jjt|/m/0403l3g|/m/02vxn
UCNqLK36Gm214qufpgC5C45w,Ava Jules,2013-12-24T19:21:38.000Z,US,/m/019_rr|/m/04rlf|/m/019_rr|/m/04rlf
UC9YeoCnfFk-acxU0Xuyo5Kw,MMD vincci,2019-02-01T21:16:52.000Z,,/m/04rlf|/m/02jjt|/m/04rlf|/m/02jjt|/m/02vxn
UCRXcryyD7dzNQzd0Zkbj3ug,Julien Chièze,2011-10-03T21:16:20.000Z,FR,/m/0bzvm2|/m/025zzc|/m/0403l3g|/m/0bzvm2|/m/025zzc|/m/0403l3g
UCpEnyG8__GXaPTmkJUTPUKQ,Cartoon Network Leaks,2016-05-18T19:27:24.000Z,US,/m/02jjt|/m/02vxn|/m/02jjt|/m/02vxn
UCM8xa0CNlqPAGy75G4J08dA,Joanna Lim,2013-11-12T02:32:02.000Z,,/m/04rlf|/m/064t9|/m/028sqc|/m/04rlf|/m/028sqc|/m/064t9
UCgh7JrlDU7gdCM2NUzR1pfw,Kaitlyn Kookie,2018-12-11T20:00:28.000Z,,/m/04rlf|/m/02jjt|/m/02vxn|/m/04rlf|/m/02jjt|/m/02vxn
UC-MMdimr3GNCAEt8yFUmsUQ,นา'าอิบ'บ ชา'าเขียว'ว,2017-10-08T12:32:38.000Z,TH,/m/04rlf|/m/0bzvm2|/m/04rlf|/m/0bzvm2|/m/0403l3g
UCmvFYLSVEtlIH-9cbxy4tVw,frame story chanel,2018-12-16T09:43:27.000Z,,/m/04rlf|/m/028sqc|/m/04rlf|/m/028sqc|/m/064t9
UCyV2qSt7JCZDlt6moaixylw,Dre and Ken Empire,2016-10-25T04:08:14.000Z,US,/m/02jjt|/m/02wbm|/m/019_rr|/m/019_rr|/m/02jjt|/m/02wbm
UCa0BIczgw4SvLk5OmJOWNQA,맛난까까,2017-08-08T13:34:16.000Z,KR,/m/04rlf|/m/04rlf|/m/0bzvm2|/m/064t9|/m/06by7|/m/05rwpb
UC6EjFKtMSkpAvnu2D_28xEA,Moonlight ENTM,2019-01-14T02:26:31.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9
UCM6KxBGg8asDPODVr1EB1fg,MintioriUwU,2019-03-25T06:32:53.000Z,,/m/04rlf|/m/04rlf|/m/019_rr
UCTAxH1RCtITvTY2dYlFBcwA,"alfred, ok?",2019-02-21T06:45:51.000Z,,/m/04rlf|/m/04rlf
UCPYTJdZ4cwv8Vk8XwGANiLg,Brooke Bush,2013-04-20T01:52:49.000Z,,/m/04rlf|/m/04rlf|/m/019_rr|/m/02jjt
UCDg0NJwodjqasoaNH3ukyuA,Eevee Kawaii,2017-08-09T20:11:16.000Z,,/m/04rlf|/m/04rlf|/m/019_rr|/m/03glg
UC3FIE59bz-PsbogEy3E7fQg,Tom And Jerry crazy,2019-03-22T18:32:36.000Z,,/m/02vxn|/m/02jjt|/m/02jjt|/m/02vxn
UCwGF3ykNSpj57pcpu66c6bw,DjMatito3,2011-12-19T21:35:58.000Z,CL,/m/04rlf|/m/02jjt|/m/02vxn|/m/04rlf|/m/02jjt|/m/02vxn|/m/02lkt|/m/019_rr
UCv9DohTjvUCjH1_R6o4IjFw,Bulma Bunny,2016-09-26T13:26:10.000Z,GB,/m/02jjt|/m/02vxn|/m/0bzvm2|/m/0403l3g|/m/025zzc|/m/02jjt|/m/02vxn|/m/0bzvm2|/m/025zzc|/m/0403l3g|/m/04rlf
UCTmZ1KAUNsi4OsN7WyVGwBg,• Gacha Love •,2016-03-06T12:59:54.000Z,,/m/04rlf|/m/02jjt|/m/04rlf|/m/02jjt|/m/02vxn
UCCL0luAFy3Aa7z1vBMeNmIg,Kiyotaka Aynoukoji,2018-07-09T21:43:10.000Z,,/m/04rlf|/m/04rlf|/m/02jjt|/m/02vxn|/m/0bzvm2
UC2P8xtuV1Yh2bpm9D2ClRCg,Piano & Pleng,2015-05-14T03:57:08.000Z,TH,/m/04rlf|/m/019_rr|/m/04rlf|/m/019_rr|/m/064t9
UC-QDnRTZWHubHy0HQ2s7yZg,Diane Caroline,2013-04-01T20:34:05.000Z,,/m/019_rr|/m/04rlf|/m/019_rr|/m/04rlf|/m/02wbm
UC-aM_X3_kVRCppoomhMrXIA,Eshan K,2010-08-25T03:56:18.000Z,US,/m/0bzvm2|/m/02jjt|/m/019_rr|/m/0bzvm2|/m/02jjt|/m/019_rr
UC-PbLusIBd3ECYtvz-f0EcQ,audiomack,2012-02-21T00:34:27.000Z,US,/m/04rlf|/m/0glt670|/m/04rlf|/m/0glt670
UCHP-KQAJgXu4Wo2Xq4-eNow,Reverb,2012-12-29T15:09:32.000Z,,/m/04rlf|/m/04rlf
UCJVpGHM16g8kMg05ia8B0CA,knightvision1228,2009-03-09T19:39:59.000Z,US,/m/04rlf|/m/05rwpb|/m/06by7|/m/04rlf|/m/05rwpb|/m/06by7|/m/064t9
UCg6o-SOwrdTKbFlTpN2Mw7A,Quisha,2014-01-08T17:51:55.000Z,GB,/m/019_rr|/m/04rlf|/m/019_rr|/m/04rlf|/m/02jjt|/m/032tl|/m/0bzvm2
UC4oDPT1QlVf7bxxoxirxdqw,The Shuckmeister,2014-03-26T03:02:16.000Z,US,/m/02jjt|/m/02vxn|/m/04rlf|/m/02jjt|/m/02vxn|/m/04rlf|/m/0bzvm2
UC1thqJ8DLCmeCBmNClLqrnw,gretchen,2017-01-25T02:24:28.000Z,US,/m/04rlf|/m/02jjt|/m/0f2f9|/m/02jjt|/m/04rlf|/m/0f2f9
UCbvlEFsRugT05QIPBKdCHzA,Cool Kiwi,2018-11-10T12:57:49.000Z,,/m/019_rr|/m/0kt51
UCFADsshz3INZMUzR3wXATcA,Andy Adkins Music,2019-04-18T11:27:23.000Z,,/m/04rlf|/m/06by7|/m/04rlf|/m/06by7|/m/064t9
UC4t6HmbxuMx4RayIwp51-Ng,АВТО ТРЕШ,2017-08-31T21:23:06.000Z,,/m/098wr|/m/098wr|/m/019_rr|/m/07yv9|/m/04rlf
UCJWuaW5iZApBlVErnqVRQpg,ZeusClaws MLBB,2017-04-29T08:30:10.000Z,PH,/m/0bzvm2|/m/04rlf|/m/0403l3g|/m/0bzvm2|/m/04rlf|/m/0403l3g|/m/064t9|/m/02lkt
UCbXh7jhRUzvLOY1DETSHIPw,N2B Goal Horns,2016-03-20T18:41:12.000Z,US,/m/04rlf|/m/04rlf|/m/06ntj|/m/018jz
UC_5eyphDGV_hELLydX5kraQ,TK Top Tunes,2018-02-09T21:10:26.000Z,US,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9|/m/02jjt|/m/0glt670
UC2tAw1qcTFVgnmEd-G79KCQ,Audra Lee,2016-10-23T19:31:18.000Z,,/m/04rlf|/m/019_rr|/m/04rlf|/m/019_rr|/m/064t9
UC53QoRwkRK1RHIEwgD6AQgg,leira desu,2018-08-24T10:33:02.000Z,,/m/04rlf|/m/04rlf|/m/02jjt
UCGtcBqydj9ZqSxsIiybMooQ,Complex Ambition,2016-08-13T14:41:46.000Z,US,/m/04rlf|/m/0glt670|/m/04rlf|/m/0glt670|/m/064t9
UCrNKA1wkwIfjOLz8QWJHdZA,x Taelephant x,2012-11-20T12:17:03.000Z,LT,/m/04rlf|/m/04rlf|/m/02jjt|/m/064t9
UCmOU_eVxF7Ystqan0cEVBRg,RODI,2016-12-14T09:33:28.000Z,PT,/m/0bzvm2|/m/0bzvm2|/m/02jjt|/m/02vxn|/m/04rlf|/m/025zzc
UCIfUnngt2tgNxK9Fz0OmqKw,CINTA YOUTUBE,2018-10-18T17:13:42.000Z,ID,/m/04rlf|/m/04rlf|/m/02lkt
UC8tVGy7v8y0QrTYAq2Ya-9w,Carlos BILLEGAS,2015-01-16T22:35:03.000Z,CO,/m/02jjt|/m/02vxn|/m/02jjt|/m/02vxn|/m/0bzvm2|/m/04rlf|/m/025zzc
UC9mxc5rdbcettqE9_EwCgsw,Vloggeras Fantásticas,2017-05-04T17:14:44.000Z,MX,/m/019_rr|/m/019_rr|/m/03glg|/m/02jjt|/m/04rlf|/m/02wbm
UCygJKzTwDnu0kfovJUDLKfQ,Malic & Katrine,2018-01-12T20:34:40.000Z,US,/m/02jjt|/m/02jjt|/m/019_rr|/m/04rlf
UCwZqIjUQ0rvdF32Hk0LONrg,URBANS Reaction,2017-08-01T20:34:26.000Z,FR,/m/04rlf|/m/02jjt|/m/04rlf|/m/02jjt|/m/0glt670|/m/02vxn
UCvnUC2OMHlJ4_2Ff0fME3vw,KPOP FAN,2018-11-16T10:55:20.000Z,SG,/m/04rlf|/m/028sqc|/m/04rlf|/m/028sqc|/m/02jjt
UCCVhUwploeoGiEalmKSu1KA,DISTURBEDpedia,2008-06-07T20:19:47.000Z,,/m/04rlf|/m/06by7|/m/04rlf|/m/06by7
UCJzh12z75r592OaOvsZditw,Pauori Reuploads,2019-04-07T15:04:16.000Z,,/m/04rlf|/m/064t9|/m/02jjt|/m/02vxn|/m/04rlf|/m/02jjt|/m/02vxn|/m/064t9|/m/06by7|/m/05rwpb
UCU9Ax8p9UyEa_sAlldeGnDA,Erovertops,2017-05-06T09:07:07.000Z,ES,/m/06ntj|/m/02vx4|/m/04rlf|/m/06ntj|/m/02vx4|/m/04rlf|/m/0g293
UCy6DKDyNru9VqoH5Ce6PiEw,Galaxy Gaming,2018-11-22T11:05:12.000Z,BR,/m/0bzvm2|/m/025zzc|/m/0403l3g|/m/0bzvm2|/m/025zzc|/m/0403l3g
UCMptkP6KIi2EY1Ih74DLIDA,Jazzy Games,2014-04-01T14:00:47.000Z,,/m/0bzvm2|/m/0bzvm2|/m/02jjt|/m/04rlf|/m/0403l3g
UC3oC_6IYojus095IifyN3wA,Gidget Dela Llana,2017-07-30T12:18:52.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9
UC7HIT-lDJF06qmS9bU4LBFQ,nguwusic - Easy Guitar Tutorial,2009-09-02T16:07:31.000Z,US,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9|/m/02lkt
UCQLOEmIHO97_C_QjK4zfS3Q,Mr.Wobbles,2011-02-23T23:04:30.000Z,US,/m/04rlf|/m/0bzvm2|/m/0glt670|/m/0403l3g|/m/025zzc|/m/04rlf|/m/0bzvm2|/m/0glt670|/m/025zzc|/m/0403l3g
UCMhCquDc7u2FG8sQGvNjBqw,burimusic,2011-08-01T17:55:27.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9
UCRf_VKcYH_8sha9rb1--erA,Top Apex Plays,2019-02-04T23:31:30.000Z,GB,/m/0bzvm2|/m/025zzc|/m/0403l3g|/m/0bzvm2|/m/025zzc|/m/0403l3g
UCuuz2D3nqAv6bOBrdStn7Uw,Wayward Winchester,2016-03-24T05:31:42.000Z,US,/m/02jjt|/m/0f2f9|/m/04rlf|/m/02jjt|/m/02vxn|/m/0f2f9|/m/04rlf
UCs-RHLMgqjC1CS9Rsq4I3Xg,Legit Vlogs,2013-03-12T22:36:16.000Z,US,/m/019_rr|/m/032tl|/m/019_rr|/m/032tl|/m/03glg|/m/02jjt|/m/04rlf
UCfspSYFlBDII1jNaX0PrPsA,MiguelYT Gamer,2018-10-24T23:47:37.000Z,,/m/04rlf|/m/04rlf|/m/02jjt|/m/098wr|/m/02vxn
UCUVG-KMxeTj5MYukyQTdM8A,GVS Channel,2015-09-04T03:42:20.000Z,IN,/m/04rlf|/m/02jjt|/m/02vxn|/m/04rlf|/m/02jjt|/m/02vxn|/m/02lkt
UCgcKE1vaO-43RuQqCZdTCQQ,Cherry Berry,2019-04-24T04:55:05.000Z,,/m/04rlf|/m/02jjt|/m/02jjt|/m/04rlf|/m/02vxn
UCPuVYvsthxkc52kNYnEHUcA,Eric Nam,2007-08-10T17:10:28.000Z,KR,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9
UCWOpCTBWGpPHoL1kjQHxuJg,Shakattack,2013-09-19T18:20:50.000Z,GB,/m/019_rr|/m/04rlf|/m/019_rr|/m/04rlf
UCznrqFefAMEXbDLWmQeF4Yg,Bolero Dance Center,2012-08-29T09:34:34.000Z,SI,/m/04rlf|/m/02jjt|/m/05qjc|/m/02jjt|/m/04rlf|/m/05qjc|/m/019_rr|/m/03glg|/m/064t9
UCzS3-65Y91JhOxFiM7j6grg,Funny Or Die,2007-04-22T04:06:53.000Z,US,/m/02jjt|/m/02vxn|/m/0f2f9|/m/02jjt|/m/02vxn|/m/0f2f9
UCGGdOIkVIZipux13jt7rprw,twomad,2016-04-02T05:32:07.000Z,CA,/m/0bzvm2|/m/025zzc|/m/0403l3g|/m/0bzvm2|/m/025zzc|/m/0403l3g
UCPsP6AMdGhvgQXHYoQCNqEQ,Krzy Krzysztof,2014-11-13T18:49:20.000Z,,/m/04rlf|/m/04rlf|/m/019_rr|/m/027x7n
UCPs8n05svZnlkNlu2PVSYAw,AZhuTV,2017-05-09T13:42:20.000Z,VN,/m/04rlf|/m/04rlf|/m/0bzvm2|/m/025zzc|/m/0403l3g
UCEeZUsQflxMRHzLaMVAegpw,ღ Mlp Catmina ღ,2017-10-28T09:59:50.000Z,,/m/04rlf|/m/04rlf|/m/02jjt|/m/02vxn
UC5MzWXxiso_vx4-KbReWx9Q,Unicorn ISNOWHERE,2019-04-25T18:34:42.000Z,,/m/04rlf|/m/02vxn|/m/02jjt|/m/02jjt|/m/04rlf|/m/02vxn
UCp_f6wMEy2MMy9_ALGNKt0A,ManuKian Twins,2014-02-02T08:14:49.000Z,RU,/m/04rlf|/m/04rlf|/m/019_rr
UCNTfLduxo7H87wVU5RBehOA,AnimeBroMii,2011-11-13T05:31:00.000Z,,/m/0bzvm2|/m/025zzc|/m/0bzvm2|/m/025zzc|/m/0403l3g
UCHVGuECk9FbMzDiCG5XPfGw,gotham,2018-11-22T16:00:44.000Z,,/m/04rlf|/m/05rwpb|/m/064t9|/m/04rlf|/m/064t9|/m/05rwpb|/m/02jjt|/m/02vxn
UC3SxetFOlC-8bjNawz2N3zg,Luisa Tona,2013-09-06T16:56:34.000Z,GB,/m/04rlf|/m/064t9|/m/02lkt|/m/04rlf|/m/064t9|/m/02lkt
UCLQ0ePTdtWXRsH_6j91Oadg,Calico Moon,2017-12-16T07:34:21.000Z,,/m/04rlf|/m/02jjt|/m/02vxn|/m/04rlf|/m/02jjt|/m/02vxn|/m/064t9|/m/06by7|/m/05rwpb
UC6iv6X6FDcahaiAA2jnWkGA,ღLpS WaFfLe Kittyღ,2018-01-13T22:53:13.000Z,,/m/04rlf|/m/04rlf|/m/019_rr
UClJu9RtEgVMJoxogzMXPJGw,PokemonHype,2018-03-28T04:09:28.000Z,JP,/m/02vxn|/m/02jjt|/m/02jjt|/m/02vxn|/m/0bzvm2
UCzcpLZhkqXoKU9LIy_EPxrA,ZuuWi,2018-01-01T23:27:30.000Z,MX,/m/04rlf|/m/04rlf|/m/0bzvm2
UCG2DJmx_LvFMu2-Z_VIpsEg,chloè ‘,2018-07-02T01:16:02.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9|/m/0bzvm2
UCqQzz-AyGOUB-lBBPJJ-_Lw,princess kate gamer けちまい,2014-02-07T12:58:56.000Z,,/m/04rlf|/m/019_rr|/m/0bzvm2|/m/04rlf|/m/019_rr|/m/0bzvm2|/m/0kt51
UCSz0DSdMvzBeHclu98SpB0A,Vqnom,2015-05-13T02:34:14.000Z,,/m/0bzvm2|/m/0403l3g|/m/04rlf|/m/0bzvm2|/m/0403l3g|/m/04rlf
UCfWXf5EvbPUxrN7vFDspDQQ,Toms Mucenieks,2013-10-10T14:21:36.000Z,LV,/m/04rlf|/m/04rlf|/m/064t9|/m/0ggq0m
UCjWckqZ7RmOnGlKxtrUNSwA,Beauty In Distress,2015-08-12T16:21:44.000Z,US,/m/019_rr|/m/032tl|/m/019_rr|/m/032tl|/m/04rlf
UCETzCU43qE5s95ECVIoqZTQ,Andiie D,2016-02-23T20:18:41.000Z,MX,/m/02jjt|/m/02vxn|/m/02jjt|/m/02vxn
UCmVxfSgYbj1jjjvDP_wFfjA,_m00n.1ight_fox_ animations,2018-07-03T17:15:54.000Z,,/m/04rlf|/m/02jjt|/m/02vxn|/m/04rlf|/m/02jjt|/m/02vxn|/m/019_rr|/m/05rwpb|/m/02lkt|/m/06by7|/m/064t9|/m/0kt51
UCzk2BLe5p_2pvayWrnenAgw,Slobberytech88,2014-03-25T07:09:28.000Z,MX,/m/0bzvm2|/m/04rlf|/m/02ntfj|/m/0bzvm2|/m/04rlf|/m/02ntfj|/m/025zzc
UCTRQ60j4tfM-LiavRNIKbgw,Homemade320,2010-01-24T02:00:34.000Z,,/m/04rlf|/m/02lkt|/m/064t9|/m/04rlf|/m/02lkt|/m/064t9|/m/0glt670
UCDr2oMaYfTBuy_so7Mly7TQ,WHAT’S ON THE STAR?,2018-10-29T10:56:47.000Z,,/m/04rlf|/m/0glt670|/m/04rlf|/m/0glt670|/m/06by7|/m/02jjt
UCI-ZA8_4pttX4E3cLV2krDA,Samuel Nascimento,2009-11-02T14:32:24.000Z,BR,/m/04rlf|/m/04rlf
UChM6f6WZy7F3XcoQsJ776qw,Lonchas8,2012-02-16T17:47:40.000Z,,/m/06ntj|/m/02vx4|/m/0bzvm2|/m/06ntj|/m/0bzvm2|/m/02vx4|/m/04rlf|/m/0403l3g|/m/025zzc|/m/0g293
UCSvc8SsTvhvnog6JPj7u72g,Brian Hartmetz,2017-04-26T00:47:37.000Z,CA,/m/02jjt|/m/0f2f9|/m/04rlf|/m/05qjc|/m/02jjt|/m/0f2f9|/m/04rlf|/m/05qjc|/m/019_rr|/m/03glg
UCbAaNx3Kc6YFzCR87OI2ivA,LoucosporFilmes,2011-11-05T23:18:41.000Z,BR,/m/02jjt|/m/02vxn|/m/02jjt|/m/02vxn
UC0FnHUaGjn_S03r17tWx_gQ,Odd- ish Animations,2018-04-08T08:08:48.000Z,,/m/04rlf|/m/02jjt|/m/02vxn|/m/02jjt|/m/02vxn|/m/04rlf|/m/064t9
UCGr8fpqSdeHe-zSyUPrd1dg,Zanuda,2017-12-31T13:19:39.000Z,US,/m/04rlf|/m/02jjt|/m/04rlf|/m/02jjt|/m/02vxn|/m/064t9|/m/0bzvm2
UCNGfrVA_8VTsOPaha1lgVNA,Nour,2014-09-30T15:09:09.000Z,DE,/m/0bzvm2|/m/025zzc|/m/02ntfj|/m/0bzvm2|/m/025zzc|/m/02ntfj
UCPG6A5tNaPfv2SRNW2beq5Q,Shani Grimmond,2011-11-13T06:09:02.000Z,AU,/m/019_rr|/m/019_rr|/m/04rlf
UCMvJjqVlkSJ9x8hJwcfw4nQ,Joe Knows,2016-10-03T18:55:01.000Z,US,/m/0bzvm2|/m/022dc6|/m/0bzvm2|/m/022dc6
UCPJmHR4CG_lRuVwKCo0kjjg,창현거리노래방KPOP COVER,2013-11-22T10:01:28.000Z,KR,/m/04rlf|/m/028sqc|/m/04rlf|/m/028sqc
UCWFELdhdNnKd8xNwfQQ3kSg,Alice Mikheeva,2016-07-10T17:28:55.000Z,,/m/04rlf|/m/02jjt|/m/02jjt|/m/04rlf|/m/02vxn|/m/064t9
UCpK-zw4MmISJio2wU5wtm4A,HK Music,2018-04-01T11:04:37.000Z,VN,/m/04rlf|/m/02lkt|/m/04rlf|/m/02lkt|/m/064t9
UCUBn0Hr7ZxdsX4YWtJ579HA,Camila Mejia,2017-01-23T20:52:34.000Z,,/m/04rlf|/m/04rlf|/m/02jjt|/m/0bzvm2
UCmlTCSARa2El9mAZxvTtljw,a paradise bird,2014-05-06T15:37:18.000Z,,/m/04rlf|/m/064t9|/m/05rwpb|/m/04rlf|/m/064t9|/m/05rwpb
UCEwuCz-ZuyROVL2Lj3EUVXQ,taffe316,2009-02-23T06:28:17.000Z,US,/m/0bzvm2|/m/025zzc|/m/0403l3g|/m/02ntfj|/m/0bzvm2|/m/025zzc|/m/0403l3g|/m/02ntfj|/m/02jjt
UCWvI0nOc3miB3F7IjM3dUlQ,•madcatter•,2017-11-14T05:44:14.000Z,,/m/04rlf|/m/019_rr|/m/04rlf|/m/019_rr|/m/03glg
UCpJ2jvVz1IlLN5-LgnzXqxQ,ZuziaSings,2017-09-25T16:01:09.000Z,PL,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9|/m/019_rr
UCfqu010C4mP2NIXy2ygKppQ,DRAGONS NATION,2016-04-12T16:19:07.000Z,,/m/04rlf|/m/019_rr|/m/04rlf|/m/019_rr|/m/027x7n|/m/064t9|/m/02jjt|/m/02wbm|/m/05rwpb
UCMHfwBmLnGmCPOuhYzZsZHw,OXXANE,2014-07-05T22:15:07.000Z,,/m/04rlf|/m/0glt670|/m/064t9|/m/04rlf|/m/0glt670|/m/064t9
UCAwA85eV7uxdDs4drxfgVvg,BTS nico nii,2018-06-04T07:32:50.000Z,VN,/m/04rlf|/m/02jjt|/m/04rlf|/m/02jjt|/m/0f2f9|/m/028sqc
UCxuy-fQie-CjAuK2oH-BxEg,LosHnosRN,2015-05-12T22:56:52.000Z,EC,/m/04rlf|/m/064t9|/m/02lkt|/m/04rlf|/m/064t9|/m/02lkt
UCdqAzP6LBzFyEd7QQ8WIhnA,Two4One,2014-07-20T21:36:59.000Z,DE,/m/04rlf|/m/02lkt|/m/064t9|/m/04rlf|/m/02lkt|/m/064t9
UCY6U9VNjn7Hu74fmCNf-R3g,Laughing Stock,2016-08-01T16:35:46.000Z,,/m/0bzvm2|/m/02jjt|/m/02vxn|/m/04rlf|/m/02jjt|/m/0bzvm2|/m/02vxn|/m/04rlf|/m/025zzc|/m/0403l3g
UCrUTphxarZzISDiXFsFnUUA,Colby Brock,2016-11-06T21:49:24.000Z,US,/m/02jjt|/m/02jjt
UCL4u5jo-IMqed_IyDnHbtAw,MemedGames.mp4,2015-03-05T08:23:38.000Z,,/m/0bzvm2|/m/025zzc|/m/0bzvm2|/m/025zzc|/m/0403l3g|/m/02ntfj
UCGsR5CVHh_T4nMLiKhfV7qg,Queen Naija,2017-04-05T05:31:05.000Z,,/m/04rlf|/m/06j6l|/m/0gywn|/m/019_rr|/m/04rlf|/m/06j6l|/m/0gywn|/m/019_rr
UC56Ib0f47IDPyff-Aa7nz9g,Bilqis4532 aj,2015-07-31T15:21:57.000Z,ID,/m/04rlf|/m/04rlf
UCoTzdBjHIE_fF97rQAVw2sw,baddie mashups,2015-10-13T22:50:42.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9|/m/05rwpb
UC7_WiJnJxpm4MRNesRttzWg,The Reel Rejects,2012-10-30T21:33:01.000Z,US,/m/02jjt|/m/02vxn|/m/02jjt|/m/02vxn|/m/0bzvm2
UCU4CFidPQpJtvAPK6Z85bdw,Teddy Rubskin,2008-05-03T19:55:32.000Z,,/m/02jjt|/m/0bzvm2|/m/02vxn|/m/019_rr|/m/02jjt|/m/019_rr|/m/0bzvm2|/m/02vxn|/m/02wbm
UCpJSxn5cpzs4_0CMisQ-xKw,WCY Music Studio,2013-12-12T23:49:37.000Z,US,/m/04rlf|/m/04rlf|/m/02lkt|/m/064t9
